ParentLocationCode,ParentLocation,SpatialDimValueCode,Location,Year,Gender,Value
AMR,Americas,COL,Colombia,2000,Male,23.2
EUR,Europe,ISR,Israel,2000,Female,23.3
EMR,Eastern Mediterranean,MAR,Morocco,2000,Both sexes,23.4
AFR,Africa,TCD,Chad,2000,Male,23.5
AFR,Africa,LSO,Lesotho,2000,Both sexes,23.5
EUR,Europe,SVN,Slovenia,2000,Female,23.5
AFR,Africa,TZA,United Republic of Tanzania,2000,Both sexes,23.6
EUR,Europe,CHE,Switzerland,2000,Female,23.9
EUR,Europe,FIN,Finland,2000,Female,24.0
AMR,Americas,BRA,Brazil,2000,Female,24.1
AMR,Americas,MEX,Mexico,2000,Both sexes,24.1
EMR,Eastern Mediterranean,PAK,Pakistan,2000,Female,24.1
WPR,Western Pacific,WSM,Samoa,2000,Female,24.1
AFR,Africa,SLE,Sierra Leone,2000,Female,24.4
EUR,Europe,MDA,Republic of Moldova,2000,Both sexes,24.5
EUR,Europe,LVA,Latvia,2000,Female,24.7
AFR,Africa,ERI,Eritrea,2000,Male,24.9
EUR,Europe,LUX,Luxembourg,2000,Female,24.9
WPR,Western Pacific,AUS,Australia,2000,Female,25.2
EUR,Europe,BEL,Belgium,2000,Female,25.2
AFR,Africa,UGA,Uganda,2000,Both sexes,25.2
EUR,Europe,PRT,Portugal,2000,Both sexes,25.3
EUR,Europe,SVN,Slovenia,2000,Both sexes,25.3
EUR,Europe,MLT,Malta,2000,Female,25.7
AFR,Africa,NAM,Namibia,2000,Female,25.7
AFR,Africa,SYC,Seychelles,2000,Both sexes,25.7
AFR,Africa,MWI,Malawi,2000,Both sexes,25.8
AMR,Americas,USA,United States of America,2000,Female,25.9
EMR,Eastern Mediterranean,KWT,Kuwait,2000,Both sexes,26.3
EUR,Europe,ITA,Italy,2000,Both sexes,26.4
WPR,Western Pacific,SLB,Solomon Islands,2000,Female,26.4
AMR,Americas,CRI,Costa Rica,2000,Male,26.5
AFR,Africa,BWA,Botswana,2000,Female,26.6
AFR,Africa,BFA,Burkina Faso,2000,Female,26.6
EUR,Europe,EST,Estonia,2000,Female,26.8
AMR,Americas,GUY,Guyana,2000,Both sexes,26.9
AFR,Africa,NAM,Namibia,2000,Both sexes,27.0
EUR,Europe,SVN,Slovenia,2000,Male,27.0
AFR,Africa,SEN,Senegal,2000,Male,27.3
WPR,Western Pacific,SGP,Singapore,2000,Male,27.4
WPR,Western Pacific,AUS,Australia,2000,Both sexes,27.6
AFR,Africa,BEN,Benin,2000,Male,27.7
EUR,Europe,ISL,Iceland,2000,Female,27.7
AMR,Americas,PAN,Panama,2000,Male,27.7
EUR,Europe,HRV,Croatia,2000,Female,27.8
AFR,Africa,MOZ,Mozambique,2000,Both sexes,27.8
EMR,Eastern Mediterranean,IRQ,Iraq,2000,Both sexes,28.0
EUR,Europe,AZE,Azerbaijan,2000,Both sexes,28.1
EMR,Eastern Mediterranean,BHR,Bahrain,2000,Both sexes,28.1
AFR,Africa,BDI,Burundi,2000,Male,28.1
AFR,Africa,NAM,Namibia,2000,Male,28.3
SEAR,South-East Asia,LKA,Sri Lanka,2000,Both sexes,28.3
EUR,Europe,CHE,Switzerland,2000,Both sexes,28.5
AFR,Africa,RWA,Rwanda,2000,Male,28.6
EMR,Eastern Mediterranean,QAT,Qatar,2000,Male,28.7
EUR,Europe,CZE,Czechia,2000,Female,28.9
WPR,Western Pacific,MYS,Malaysia,2000,Both sexes,28.9
AFR,Africa,ZAF,South Africa,2000,Female,28.9
EUR,Europe,FIN,Finland,2000,Both sexes,29.1
WPR,Western Pacific,CHN,China,2000,Both sexes,29.2
EUR,Europe,ESP,Spain,2000,Female,29.4
EUR,Europe,LUX,Luxembourg,2000,Both sexes,29.5
AMR,Americas,JAM,Jamaica,2000,Male,29.6
EUR,Europe,NLD,Netherlands,2000,Female,29.6
WPR,Western Pacific,NZL,New Zealand,2000,Both sexes,29.6
WPR,Western Pacific,NZL,New Zealand,2000,Female,29.6
EUR,Europe,DEU,Germany,2000,Female,29.7
WPR,Western Pacific,NZL,New Zealand,2000,Male,29.7
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2000,Male,29.7
WPR,Western Pacific,BRN,Brunei Darussalam,2000,Male,29.8
AMR,Americas,PRY,Paraguay,2000,Both sexes,29.8
EUR,Europe,AND,Andorra,2000,Female,29.9
WPR,Western Pacific,AUS,Australia,2000,Male,29.9
EUR,Europe,BEL,Belgium,2000,Both sexes,29.9
AFR,Africa,BFA,Burkina Faso,2000,Both sexes,29.9
AMR,Americas,BRB,Barbados,2000,Female,3.1
WPR,Western Pacific,CHN,China,2000,Female,3.2
WPR,Western Pacific,MYS,Malaysia,2000,Female,3.2
AFR,Africa,MLI,Mali,2000,Female,3.4
AFR,Africa,STP,Sao Tome and Principe,2000,Female,3.6
EUR,Europe,ISL,Iceland,2000,Both sexes,30.3
EUR,Europe,FRA,France,2000,Female,30.7
AMR,Americas,CAN,Canada,2000,Female,30.8
EUR,Europe,UZB,Uzbekistan,2000,Male,30.8
EMR,Eastern Mediterranean,YEM,Yemen,2000,Both sexes,30.9
EUR,Europe,ISR,Israel,2000,Both sexes,31.3
EUR,Europe,ROU,Romania,2000,Female,31.5
AFR,Africa,MDG,Madagascar,2000,Female,31.6
EUR,Europe,KGZ,Kyrgyzstan,2000,Both sexes,31.7
SEAR,South-East Asia,THA,Thailand,2000,Both sexes,31.8
AFR,Africa,ZMB,Zambia,2000,Male,31.9
AFR,Africa,BWA,Botswana,2000,Both sexes,32.1
EUR,Europe,SVK,Slovakia,2000,Both sexes,32.1
WPR,Western Pacific,VUT,Vanuatu,2000,Both sexes,32.1
AFR,Africa,KEN,Kenya,2000,Male,32.2
EUR,Europe,NLD,Netherlands,2000,Both sexes,32.2
AMR,Americas,USA,United States of America,2000,Both sexes,32.3
WPR,Western Pacific,FJI,Fiji,2000,Both sexes,32.7
AMR,Americas,BRA,Brazil,2000,Both sexes,32.8
EUR,Europe,ISL,Iceland,2000,Male,32.8
EUR,Europe,ITA,Italy,2000,Male,32.9
AMR,Americas,SLV,El Salvador,2000,Male,33.1
EUR,Europe,CHE,Switzerland,2000,Male,33.1
AFR,Africa,BFA,Burkina Faso,2000,Male,33.2
EUR,Europe,KAZ,Kazakhstan,2000,Both sexes,33.2
EUR,Europe,DNK,Denmark,2000,Female,33.3
WPR,Western Pacific,JPN,Japan,2000,Both sexes,33.3
WPR,Western Pacific,TON,Tonga,2000,Both sexes,33.3
AMR,Americas,URY,Uruguay,2000,Female,33.5
EUR,Europe,DEU,Germany,2000,Both sexes,33.6
AFR,Africa,ZWE,Zimbabwe,2000,Male,33.7
EUR,Europe,MLT,Malta,2000,Both sexes,33.9
AMR,Americas,PER,Peru,2000,Both sexes,33.9
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2000,Female,33.9
EUR,Europe,LUX,Luxembourg,2000,Male,34.1
EUR,Europe,ALB,Albania,2000,Both sexes,34.2
AMR,Americas,CUB,Cuba,2000,Female,34.2
EUR,Europe,FIN,Finland,2000,Male,34.2
EUR,Europe,RUS,Russian Federation,2000,Both sexes,34.2
EUR,Europe,ARM,Armenia,2000,Both sexes,34.3
EUR,Europe,HUN,Hungary,2000,Female,34.3
WPR,Western Pacific,PLW,Palau,2000,Both sexes,34.3
EUR,Europe,GEO,Georgia,2000,Both sexes,34.4
EUR,Europe,IRL,Ireland,2000,Male,34.4
EUR,Europe,FRA,France,2000,Both sexes,34.6
EUR,Europe,BEL,Belgium,2000,Male,34.7
EUR,Europe,CZE,Czechia,2000,Both sexes,34.8
EUR,Europe,NLD,Netherlands,2000,Male,34.8
EUR,Europe,HRV,Croatia,2000,Both sexes,34.9
EUR,Europe,BIH,Bosnia and Herzegovina,2000,Female,35.0
WPR,Western Pacific,KOR,Republic of Korea,2000,Both sexes,35.0
EUR,Europe,POL,Poland,2000,Female,35.1
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2000,Both sexes,35.2
AFR,Africa,CIV,Côte d’Ivoire,2000,Male,35.3
WPR,Western Pacific,PHL,Philippines,2000,Both sexes,35.3
EUR,Europe,TUR,Turkey,2000,Both sexes,35.4
EUR,Europe,IRL,Ireland,2000,Both sexes,35.5
AMR,Americas,MEX,Mexico,2000,Male,35.5
SEAR,South-East Asia,IND,India,2000,Female,35.6
EUR,Europe,PRT,Portugal,2000,Male,35.6
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2000,Male,35.7
AFR,Africa,MUS,Mauritius,2000,Both sexes,35.9
AFR,Africa,LSO,Lesotho,2000,Male,36.2
EUR,Europe,AND,Andorra,2000,Both sexes,36.3
EUR,Europe,LTU,Lithuania,2000,Both sexes,36.3
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2000,Male,36.5
EUR,Europe,IRL,Ireland,2000,Female,36.6
AFR,Africa,SLE,Sierra Leone,2000,Both sexes,37.0
AFR,Africa,UGA,Uganda,2000,Male,37.1
EUR,Europe,BLR,Belarus,2000,Both sexes,37.3
EUR,Europe,DEU,Germany,2000,Male,37.5
EUR,Europe,ESP,Spain,2000,Both sexes,37.5
EUR,Europe,DNK,Denmark,2000,Both sexes,37.6
AFR,Africa,BWA,Botswana,2000,Male,37.7
SEAR,South-East Asia,BGD,Bangladesh,2000,Female,37.8
AMR,Americas,CAN,Canada,2000,Both sexes,37.9
AFR,Africa,ZAF,South Africa,2000,Both sexes,38.1
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2000,Female,38.3
EMR,Eastern Mediterranean,LBN,Lebanon,2000,Female,38.3
AFR,Africa,MWI,Malawi,2000,Male,38.3
EUR,Europe,FRA,France,2000,Male,38.5
WPR,Western Pacific,MNG,Mongolia,2000,Both sexes,38.5
AMR,Americas,USA,United States of America,2000,Male,38.6
WPR,Western Pacific,COK,Cook Islands,2000,Female,38.7
EUR,Europe,UKR,Ukraine,2000,Both sexes,38.8
AMR,Americas,ARG,Argentina,2000,Female,39.0
AMR,Americas,URY,Uruguay,2000,Both sexes,39.0
AFR,Africa,GMB,Gambia,2000,Male,39.1
WPR,Western Pacific,TUV,Tuvalu,2000,Female,39.1
EUR,Europe,BGR,Bulgaria,2000,Female,39.2
EUR,Europe,ISR,Israel,2000,Male,39.3
EUR,Europe,SRB,Serbia,2000,Female,39.4
EMR,Eastern Mediterranean,TUN,Tunisia,2000,Both sexes,39.7
AFR,Africa,COG,Congo,2000,Female,4.0
AFR,Africa,GMB,Gambia,2000,Female,4.3
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2000,Female,4.7
AMR,Americas,BHS,Bahamas,2000,Female,4.8
WPR,Western Pacific,BRN,Brunei Darussalam,2000,Female,4.9
EUR,Europe,HUN,Hungary,2000,Both sexes,40.0
EUR,Europe,LVA,Latvia,2000,Both sexes,40.5
EUR,Europe,CZE,Czechia,2000,Male,40.7
AFR,Africa,TZA,United Republic of Tanzania,2000,Male,40.7
EUR,Europe,POL,Poland,2000,Both sexes,40.8
EUR,Europe,EST,Estonia,2000,Both sexes,41.1
WPR,Western Pacific,WSM,Samoa,2000,Both sexes,41.3
EMR,Eastern Mediterranean,PAK,Pakistan,2000,Both sexes,41.5
AMR,Americas,BRA,Brazil,2000,Male,41.6
EUR,Europe,DNK,Denmark,2000,Male,41.8
EUR,Europe,GRC,Greece,2000,Female,41.8
SEAR,South-East Asia,IDN,Indonesia,2000,Both sexes,41.8
EMR,Eastern Mediterranean,EGY,Egypt,2000,Male,41.9
EUR,Europe,HRV,Croatia,2000,Male,42.0
EUR,Europe,NOR,Norway,2000,Female,42.0
EUR,Europe,ROU,Romania,2000,Both sexes,42.0
EUR,Europe,MLT,Malta,2000,Male,42.1
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2000,Male,42.3
AFR,Africa,DZA,Algeria,2000,Male,42.4
WPR,Western Pacific,SLB,Solomon Islands,2000,Both sexes,42.4
EUR,Europe,CYP,Cyprus,2000,Both sexes,42.5
EUR,Europe,AND,Andorra,2000,Male,42.6
AFR,Africa,MOZ,Mozambique,2000,Male,42.7
AFR,Africa,SYC,Seychelles,2000,Male,42.7
EUR,Europe,NOR,Norway,2000,Both sexes,43.0
EUR,Europe,AUT,Austria,2000,Female,43.1
AFR,Africa,COM,Comoros,2000,Male,43.1
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2000,Male,43.4
WPR,Western Pacific,COK,Cook Islands,2000,Both sexes,43.6
EUR,Europe,MDA,Republic of Moldova,2000,Male,43.6
EUR,Europe,SVK,Slovakia,2000,Male,43.6
AFR,Africa,COM,Comoros,2000,Both sexes,43.7
SEAR,South-East Asia,MMR,Myanmar,2000,Female,43.7
AFR,Africa,MDG,Madagascar,2000,Both sexes,44.0
EUR,Europe,NOR,Norway,2000,Male,44.0
EMR,Eastern Mediterranean,BHR,Bahrain,2000,Male,44.1
EMR,Eastern Mediterranean,LBN,Lebanon,2000,Both sexes,44.1
EMR,Eastern Mediterranean,YEM,Yemen,2000,Male,44.2
AFR,Africa,COM,Comoros,2000,Female,44.3
WPR,Western Pacific,KHM,Cambodia,2000,Both sexes,44.4
AMR,Americas,PRY,Paraguay,2000,Male,44.5
AMR,Americas,URY,Uruguay,2000,Male,44.5
EMR,Eastern Mediterranean,MAR,Morocco,2000,Male,44.7
AMR,Americas,CAN,Canada,2000,Male,45.1
EUR,Europe,ESP,Spain,2000,Male,45.6
EUR,Europe,HUN,Hungary,2000,Male,45.8
EMR,Eastern Mediterranean,KWT,Kuwait,2000,Male,45.9
EUR,Europe,SRB,Serbia,2000,Both sexes,45.9
AMR,Americas,ARG,Argentina,2000,Both sexes,46.2
EUR,Europe,BIH,Bosnia and Herzegovina,2000,Both sexes,46.3
EUR,Europe,POL,Poland,2000,Male,46.5
AFR,Africa,ZAF,South Africa,2000,Male,47.3
EMR,Eastern Mediterranean,IRQ,Iraq,2000,Male,47.4
AMR,Americas,CUB,Cuba,2000,Both sexes,47.5
SEAR,South-East Asia,LKA,Sri Lanka,2000,Male,47.7
EUR,Europe,AUT,Austria,2000,Both sexes,48.1
AMR,Americas,GUY,Guyana,2000,Male,48.3
WPR,Western Pacific,COK,Cook Islands,2000,Male,48.6
EUR,Europe,SWE,Sweden,2000,Male,48.8
SEAR,South-East Asia,IND,India,2000,Both sexes,48.9
EUR,Europe,BGR,Bulgaria,2000,Both sexes,49.6
AMR,Americas,CHL,Chile,2000,Female,49.7
AFR,Africa,SLE,Sierra Leone,2000,Male,49.7
WPR,Western Pacific,VUT,Vanuatu,2000,Female,5.0
AMR,Americas,SLV,El Salvador,2000,Female,5.1
EUR,Europe,KGZ,Kyrgyzstan,2000,Female,5.1
AFR,Africa,KEN,Kenya,2000,Female,5.2
AFR,Africa,TGO,Togo,2000,Female,5.2
AMR,Americas,GUY,Guyana,2000,Female,5.4
EUR,Europe,MDA,Republic of Moldova,2000,Female,5.4
AFR,Africa,CIV,Côte d’Ivoire,2000,Female,5.5
AFR,Africa,SWZ,Eswatini,2000,Female,5.7
WPR,Western Pacific,SGP,Singapore,2000,Female,5.7
SEAR,South-East Asia,THA,Thailand,2000,Female,5.7
EMR,Eastern Mediterranean,LBN,Lebanon,2000,Male,50.0
WPR,Western Pacific,PLW,Palau,2000,Male,50.0
EUR,Europe,GRC,Greece,2000,Both sexes,50.2
WPR,Western Pacific,FJI,Fiji,2000,Male,50.4
EUR,Europe,LTU,Lithuania,2000,Male,51.2
SEAR,South-East Asia,BGD,Bangladesh,2000,Both sexes,51.5
WPR,Western Pacific,TON,Tonga,2000,Male,51.8
WPR,Western Pacific,JPN,Japan,2000,Male,52.1
EUR,Europe,ROU,Romania,2000,Male,52.4
EUR,Europe,SRB,Serbia,2000,Male,52.4
EUR,Europe,SWE,Sweden,2000,Both sexes,52.7
EUR,Europe,AUT,Austria,2000,Male,53.0
AMR,Americas,CHL,Chile,2000,Both sexes,53.4
AMR,Americas,ARG,Argentina,2000,Male,53.5
AMR,Americas,PER,Peru,2000,Male,54.0
WPR,Western Pacific,KIR,Kiribati,2000,Female,54.1
SEAR,South-East Asia,TLS,Timor-Leste,2000,Both sexes,54.4
SEAR,South-East Asia,NPL,Nepal,2000,Female,54.5
WPR,Western Pacific,MYS,Malaysia,2000,Male,54.6
WPR,Western Pacific,CHN,China,2000,Male,55.1
EUR,Europe,TUR,Turkey,2000,Male,55.1
EUR,Europe,EST,Estonia,2000,Male,55.3
EUR,Europe,RUS,Russian Federation,2000,Male,55.5
EUR,Europe,AZE,Azerbaijan,2000,Male,55.9
EUR,Europe,KAZ,Kazakhstan,2000,Male,55.9
EUR,Europe,LVA,Latvia,2000,Male,56.4
AFR,Africa,MDG,Madagascar,2000,Male,56.4
EUR,Europe,SWE,Sweden,2000,Female,56.6
AMR,Americas,CHL,Chile,2000,Male,57.1
WPR,Western Pacific,PHL,Philippines,2000,Male,57.3
EUR,Europe,ALB,Albania,2000,Male,57.4
EUR,Europe,BIH,Bosnia and Herzegovina,2000,Male,57.7
SEAR,South-East Asia,THA,Thailand,2000,Male,57.9
EUR,Europe,KGZ,Kyrgyzstan,2000,Male,58.4
AFR,Africa,MUS,Mauritius,2000,Male,58.5
WPR,Western Pacific,WSM,Samoa,2000,Male,58.5
WPR,Western Pacific,SLB,Solomon Islands,2000,Male,58.5
EUR,Europe,GRC,Greece,2000,Male,58.6
EMR,Eastern Mediterranean,PAK,Pakistan,2000,Male,58.9
WPR,Western Pacific,VUT,Vanuatu,2000,Male,59.1
EUR,Europe,BGR,Bulgaria,2000,Male,59.9
EUR,Europe,GEO,Georgia,2000,Female,6.2
AFR,Africa,LBR,Liberia,2000,Female,6.2
AMR,Americas,PAN,Panama,2000,Female,6.2
EMR,Eastern Mediterranean,TUN,Tunisia,2000,Female,6.2
AMR,Americas,HTI,Haiti,2000,Female,6.3
AFR,Africa,BEN,Benin,2000,Female,6.4
AFR,Africa,STP,Sao Tome and Principe,2000,Both sexes,6.4
AFR,Africa,GHA,Ghana,2000,Both sexes,6.5
AFR,Africa,TZA,United Republic of Tanzania,2000,Female,6.5
AFR,Africa,ETH,Ethiopia,2000,Both sexes,6.8
EMR,Eastern Mediterranean,KWT,Kuwait,2000,Female,6.8
AMR,Americas,CUB,Cuba,2000,Male,60.9
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2000,Both sexes,61.1
WPR,Western Pacific,TUV,Tuvalu,2000,Both sexes,61.8
EUR,Europe,BLR,Belarus,2000,Male,62.1
SEAR,South-East Asia,IND,India,2000,Male,62.1
EUR,Europe,UKR,Ukraine,2000,Male,62.2
EUR,Europe,GEO,Georgia,2000,Male,62.5
WPR,Western Pacific,KOR,Republic of Korea,2000,Male,63.0
EUR,Europe,CYP,Cyprus,2000,Male,63.3
SEAR,South-East Asia,MMR,Myanmar,2000,Both sexes,63.3
SEAR,South-East Asia,NPL,Nepal,2000,Both sexes,64.2
WPR,Western Pacific,MNG,Mongolia,2000,Male,64.9
SEAR,South-East Asia,BGD,Bangladesh,2000,Male,65.3
EUR,Europe,ARM,Armenia,2000,Male,66.1
WPR,Western Pacific,NRU,Nauru,2000,Male,66.4
SEAR,South-East Asia,IDN,Indonesia,2000,Male,66.7
WPR,Western Pacific,KHM,Cambodia,2000,Male,67.7
